EOS_id,Drug_name,MoA,Target_name,is_hit_3D,n_features_active,activity_RMS_2D,activity_RMS_3D,rank_2D_n_active_pct,rank_2D_RMS_pct,rank_3D_RMS_pct
EOS100046,2X-121,inhibitor,Poly [ADP-ribose] polymerase 1;Poly [ADP-ribose] polymerase tankyrase-2;Poly [ADP-ribose] polymerase tankyrase-1;Poly [ADP-ribose] polymerase 2,False,117,2.477319610983974,0.7513814831803057,42.31292517006803,44.89795918367347,20.136054421768705
EOS100039,OTSSP167,,"Discoidin domain-containing receptor 2;Dual specificity mitogen-activated protein kinase kinase 6;Mitogen-activated protein kinase 8;Tyrosine-protein kinase Lyn;ATP-dependent RNA helicase DHX30;Epithelial discoidin domain-containing receptor 1;Casein kinase I isoform delta;Serine/threonine-protein kinase MRCK gamma;Tyrosine-protein kinase ABL1;Protein kinase C delta type;Protein kinase C beta type;5'-AMP-activated protein kinase subunit gamma-1;Mitogen-activated protein kinase 15;Mitogen-activated protein kinase kinase kinase 3;Dual specificity mitogen-activated protein kinase kinase 5;Serine/threonine-protein kinase/endoribonuclease IRE1;Tyrosine-protein kinase HCK;Tyrosine-protein kinase Fer;Ephrin type-A receptor 5;Ephrin type-A receptor 1;Cyclin-dependent kinase 7;Serine/threonine-protein kinase ULK3;TGF-beta receptor type-1;Receptor-interacting serine/threonine-protein kinase 2;Macrophage-stimulating protein receptor;Mitogen-activated protein kinase kinase kinase kinase 2;Proto-oncogene tyrosine-protein kinase LCK;Serine/threonine-protein kinase LATS1;Serine/threonine-protein kinase pim-1;5'-AMP-activated protein kinase catalytic subunit alpha-1;Serine/threonine-protein kinase D2;Tyrosine-protein kinase ABL2;Aurora kinase A;Activin receptor type-1;Mitogen-activated protein kinase kinase kinase 20;Serine/threonine-protein kinase TAO3;Serine/threonine-protein kinase TAO1;Serine/threonine-protein kinase 4;Receptor-interacting serine/threonine-protein kinase 3;Uncharacterized protein FLJ45252;Serine/threonine-protein kinase PAK 4;Serine/threonine-protein kinase NLK;Mitogen-activated protein kinase 9;Mitogen-activated protein kinase kinase kinase kinase 4;Casein kinase I isoform gamma-1;Casein kinase I isoform alpha;Cyclin-dependent-like kinase 5;Protein-tyrosine kinase 2-beta;Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma;Phosphorylase b kinase gamma catalytic chain, liver/testis isoform;Mitogen-activated protein kinase 10;Mitogen-activated protein kinase kinase kinase kinase 5;Mitogen-activated protein kinase kinase kinase 5;Casein kinase I isoform epsilon;Cyclin-dependent kinase 9;Tyrosine-protein kinase BTK;Aurora kinase B;Cyclin-G-associated kinase;Ephrin type-B receptor 6;Dual specificity tyrosine-phosphorylation-regulated kinase 1A;Serine/threonine-protein kinase SIK2;Interleukin-1 receptor-associated kinase 4;Inhibitor of nuclear factor kappa-B kinase subunit epsilon;Ephrin type-A receptor 4;Casein kinase II subunit alpha';Casein kinase I isoform gamma-3;Cyclin-dependent kinase 2;Calcium/calmodulin-dependent protein kinase kinase 2;Bone morphogenetic protein receptor type-1B;BMP-2-inducible protein kinase;Activin receptor type-1B;Maternal embryonic leucine zipper kinase;Serine/threonine-protein kinase 16;Ribosomal protein S6 kinase alpha-4;Ephrin type-A receptor 2;Ribosomal protein S6 kinase alpha-3;Serine/threonine-protein kinase TAO2;Ribosomal protein S6 kinase alpha-6;Ribosomal protein S6 kinase alpha-5;Proto-oncogene tyrosine-protein kinase receptor Ret;Serine/threonine-protein kinase D3;5'-AMP-activated protein kinase subunit gamma-2;Serine/threonine-protein kinase N1;Mitogen-activated protein kinase kinase kinase 11;Tyrosine-protein kinase Fyn;Ephrin type-B receptor 4;Ephrin type-B receptor 2;MAP kinase-activated protein kinase 5;Focal adhesion kinase 1;Citron Rho-interacting kinase;Dual specificity protein kinase CLK1;Casein kinase I isoform gamma-2;Cyclin-dependent kinase 1;Breakpoint cluster region protein;AP2-associated protein kinase 1;Serine/threonine-protein kinase TBK1;Serine/threonine-protein kinase 3;Serine/threonine-protein kinase 10;Serine/threonine-protein kinase SIK3;EKC/KEOPS complex subunit Tp53rk;Non-receptor tyrosine-protein kinase TNK1;STE20-like serine/threonine-protein kinase;Ribosomal protein S6 kinase alpha-1;Protein kinase C alpha type;Serine/threonine-protein kinase PLK4;Platelet-derived growth factor receptor beta;Mitogen-activated protein kinase kinase kinase 6;Mitogen-activated protein kinase kinase kinase 2;Dual specificity mitogen-activated protein kinase kinase 1;Interleukin-1 receptor-associated kinase 3;Interleukin-1 receptor-associated kinase 1;Glycogen synthase kinase-3 beta;Glycogen synthase kinase-3 alpha;Tyrosine-protein kinase Fes/Fps;Ferrochelatase, mitochondrial;Ephrin type-A receptor 7;Cyclin-dependent kinase 16",False,261,4.434747645156714,1.6000200194357652,86.80272108843538,86.12244897959184,86.25850340136054
EOS100033,AFIMOXIFENE,modulator;antagonist;inhibitor,Estrogen receptor;Nuclear receptor ROR-gamma;Microtubule-associated protein tau;Ferritin light chain;Lysine-specific demethylase 4E;Neuropeptide S receptor;Menin/Histone-lysine N-methyltransferase MLL;Prelamin-A/C;4'-phosphopantetheinyl transferase ffp;Estrogen-related receptor gamma;Steroid hormone receptor ERR1,False,232,3.9932867603383837,0.8005843122163503,80.0,80.68027210884354,28.027210884353742
EOS100027,ACACETIN,,"Cytochrome P450 1A1;Retinal dehydrogenase 1;Potassium voltage-gated channel subfamily D member 3;Voltage-gated potassium channel, IKs; KCNQ1(Kv7.1)/KCNE1(MinK);Potassium voltage-gated channel subfamily A member 5;Ras-related protein Rab-9A;Inositol hexakisphosphate kinase 2;Cyclin-dependent kinase 8;Tyrosyl-DNA phosphodiesterase 1;Amine oxidase [flavin-containing] A;Cyclin-dependent kinase 9;Cytochrome P450 3A4;Nuclear receptor ROR-gamma;Mitogen-activated protein kinase 1;NPC intracellular cholesterol transporter 1;Cytochrome P450 1A2;Survival motor neuron protein;Cellular tumor antigen p53;Cytochrome P450 1B1;Cytochrome P450 2C19;Amine oxidase [flavin-containing] B;Cytochrome P450 2C9;Cytochrome P450 2D6;Menin/Histone-lysine N-methyltransferase MLL;Hypoxia-inducible factor 1-alpha;Microtubule-associated protein tau;Prelamin-A/C;Xanthine dehydrogenase/oxidase;Potassium voltage-gated channel subfamily H member 2",False,53,1.7431627238776797,0.5351580022924666,11.904761904761903,9.795918367346939,0.40816326530612246
EOS100021,CC-223,inhibitor,"Serine/threonine-protein kinase mTOR;Phosphatidylinositol 4-kinase beta;Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform;Vascular endothelial growth factor receptor 3;Phosphatidylinositol 3-kinase catalytic subunit type 3;Macrophage colony-stimulating factor 1 receptor;Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform;Potassium voltage-gated channel subfamily H member 2;Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform;Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform;mTORC1",False,207,3.4785689454525155,1.0595554512093135,70.40816326530613,69.1156462585034,58.36734693877551
EOS100012,LY-2874455,inhibitor,Fibroblast growth factor receptor 3;Fibroblast growth factor receptor 2;Fibroblast growth factor receptor 4;Fibroblast growth factor receptor 1;Vascular endothelial growth factor receptor 2,False,270,4.421695059379035,0.9209492581728832,88.50340136054422,85.98639455782313,44.48979591836735
EOS100009,NETAZEPIDE,antagonist,Gastrin/cholecystokinin type B receptor;Cholecystokinin receptor type A,False,144,2.6986880150420745,1.1005573743197599,49.523809523809526,50.476190476190474,62.176870748299315
EOS102459,LIDORESTAT,inhibitor,Aldo-keto reductase family 1 member B1;Aldo-keto reductase family 1 member A1,False,61,1.8850898627023425,0.8146470281064896,18.027210884353742,18.639455782312925,30.068027210884352
EOS102399,SODIUM BICARBONATE,,,False,42,1.5567322906123258,1.2190402758637908,1.9727891156462583,1.3605442176870748,70.34013605442176
EOS100156,ISTAROXIME,,,False,223,3.8188209712043326,1.2522153837481382,76.59863945578232,77.82312925170068,73.46938775510205
EOS100154,BI-1347,,Cyclin-dependent kinase 8;CDK8/Cyclin C,False,72,1.951519149058421,1.1425886220392623,22.448979591836736,21.496598639455783,64.76190476190476
EOS100146,PAMIPARIB,inhibitor,Solute carrier family 22 member 8;Protein mono-ADP-ribosyltransferase PARP12;Protein mono-ADP-ribosyltransferase PARP10;Poly [ADP-ribose] polymerase 1;Protein mono-ADP-ribosyltransferase PARP3;Poly [ADP-ribose] polymerase tankyrase-2;Poly [ADP-ribose] polymerase tankyrase-1;Protein mono-ADP-ribosyltransferase PARP11;Solute carrier organic anion transporter family member 1B3;Poly [ADP-ribose] polymerase 2;Solute carrier family 22 member 6;Solute carrier organic anion transporter family member 1B1;Protein mono-ADP-ribosyltransferase PARP8;Protein mono-ADP-ribosyltransferase TIPARP,False,103,2.392194290462737,0.6951133185954906,35.30612244897959,40.54421768707483,11.83673469387755
EOS100142,TP-3654,,Serine/threonine-protein kinase pim-1,False,109,2.271053254899829,0.6026395729359916,38.163265306122454,35.23809523809524,3.8095238095238098
EOS100132,TRANS-TRISMETHOXY RESVERATROL,,Prostaglandin G/H synthase 1;Cytochrome P450 1A1;Aryl hydrocarbon receptor;Cytochrome P450 1B1;Prostaglandin G/H synthase 2;Polyunsaturated fatty acid 5-lipoxygenase;Ribosyldihydronicotinamide dehydrogenase [quinone];Cytochrome P450 1A2;ATP-dependent translocase ABCB1;Transient receptor potential cation channel subfamily A member 1;Estrogen receptor;Bcr/Abl fusion protein,False,212,3.749365094583856,1.04181174522069,72.17687074829932,76.46258503401361,56.326530612244895
EOS100122,FLUMATINIB,inhibitor,Tyrosine-protein kinase ABL1;Mast/stem cell growth factor receptor Kit;Platelet-derived growth factor receptor beta;Bcr/Abl fusion protein;Breakpoint cluster region protein,False,86,2.0251285215837815,1.2396959454299887,29.455782312925173,24.625850340136054,72.24489795918367
EOS100116,ARN-3236,inhibitor,Serine/threonine-protein kinase SIK1;Serine/threonine-protein kinase SIK2;Serine/threonine-protein kinase SIK3,False,148,2.8381306317421915,0.8128562206658947,50.68027210884354,53.74149659863946,29.65986394557823
EOS100115,DELANZOMIB,,Cathepsin G;Chymase;Cytochrome P450 3A4;Proteasome subunit beta type-2;Proteasome subunit beta type-9;Neutrophil elastase;Proteasome subunit beta type-5;Proteasome subunit beta type-10;Proteasome subunit beta type-8;Proteasome subunit beta type-1,True,396,8.716871488883399,2.305931495813127,100.0,100.0,96.05442176870748
EOS100111,LINPERLISIB,inhibitor,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",False,84,2.104057639987724,1.2474995444391774,28.639455782312922,28.027210884353742,73.19727891156462
EOS100103,IDE-196,inhibitor,Protein kinase C theta type;Protein kinase C alpha type;Glycogen synthase kinase-3 beta,False,237,5.090415459455824,0.779114205224645,81.22448979591836,92.10884353741497,24.625850340136054
EOS100102,CIPARGAMIN,inhibitor,Cytochrome P450 2C9;Non-SERCA-type Ca2+ -transporting P-ATPase;Potassium voltage-gated channel subfamily H member 2;Adenosine receptor A3;P-type ATPase,False,266,4.6798202552858665,0.7002264413066288,87.75510204081633,88.9795918367347,12.653061224489795
EOS100090,NOLATREXED,antagonist,Thymidylate synthase,False,224,4.167424426766176,0.9669451827302701,77.07482993197279,82.99319727891157,49.795918367346935
EOS101743,DY131,agonist,Estrogen-related receptor gamma;Nuclear receptor ROR-gamma;3-hydroxyacyl-CoA dehydrogenase type-2;Thyrotropin receptor;15-hydroxyprostaglandin dehydrogenase [NAD(+)];Lysine-specific demethylase 4E;Retinal dehydrogenase 1;Microtubule-associated protein tau;Polyunsaturated fatty acid lipoxygenase ALOX15;Menin/Histone-lysine N-methyltransferase MLL;Cellular tumor antigen p53;Cytochrome P450 3A4;Caspase-1;Steroid hormone receptor ERR2,False,85,2.0803555270352145,0.9563057031861687,29.04761904761905,26.666666666666668,48.16326530612245
EOS101734,ISOTHIOUREA-1T,antagonist,Cytochrome P450 2C19;C-X-C chemokine receptor type 4;Cytochrome P450 2D6;Potassium voltage-gated channel subfamily H member 2;Reverse transcriptase/RNaseH,False,75,1.9340922803684995,1.2570154684378043,23.877551020408163,20.54421768707483,73.74149659863946
EOS101728,PRT062607,inhibitor,Tyrosine-protein kinase Lyn;Tyrosine-protein kinase ZAP-70;Tyrosine-protein kinase JAK2;Proto-oncogene tyrosine-protein kinase LCK;Tyrosine-protein kinase SYK;Tyrosine-protein kinase Fgr;Protein kinase C alpha type;Potassium voltage-gated channel subfamily H member 2;Proto-oncogene tyrosine-protein kinase Src;Receptor-type tyrosine-protein kinase FLT3;Mitogen-activated protein kinase kinase kinase 9;Tyrosine-protein kinase Yes;Serine/threonine-protein kinase PAK 5,False,213,3.756770179873661,0.9206758907190796,72.58503401360544,76.87074829931973,44.353741496598644
EOS101725,BARASERTIB,inhibitor,Aurora kinase B;Proto-oncogene tyrosine-protein kinase LCK;Tyrosine-protein kinase HCK;Dual specificity mitogen-activated protein kinase kinase 5;Casein kinase II subunit alpha';Ras-related protein Rab-6A;Tyrosine-protein kinase Lyn;Receptor-type tyrosine-protein kinase FLT3;Receptor-interacting serine/threonine-protein kinase 2;Epidermal growth factor receptor;Mast/stem cell growth factor receptor Kit;Aurora kinase C;Mitogen-activated protein kinase kinase kinase kinase 5;Aurora kinase A;Platelet-derived growth factor receptor alpha;Proto-oncogene tyrosine-protein kinase receptor Ret;Platelet-derived growth factor receptor beta;Tyrosine-protein kinase Fyn;Dual specificity tyrosine-phosphorylation-regulated kinase 1A;Macrophage-stimulating protein receptor;Vascular endothelial growth factor receptor 2,False,243,4.573298438848563,0.7817458085319856,83.6734693877551,88.02721088435375,25.170068027210885
EOS101708,T863,inhibitor,Diacylglycerol O-acyltransferase 1;Sterol O-acyltransferase 1,False,50,1.7191681872668485,0.973211685235948,9.387755102040817,8.435374149659863,50.34013605442177
EOS101684,COMBRETASTATIN A4,inhibitor,Tubulin;Beta-tubulin;Tubulin beta-1 chain;Tubulin alpha-1A chain;Tubulin beta-2B chain;Tubulin beta-3 chain;Solute carrier organic anion transporter family member 2B1;Solute carrier family 22 member 6;ATP-dependent translocase ABCB1;Solute carrier family 22 member 2;Solute carrier family 22 member 8,False,312,5.385499280095099,1.251404932683746,95.91836734693877,94.42176870748298,73.33333333333333
EOS101672,SRC INHIBITOR 1,inhibitor,Ephrin type-B receptor 2;Receptor-interacting serine/threonine-protein kinase 2;Proto-oncogene tyrosine-protein kinase Src,False,50,1.7127261371576439,0.6791787469019037,9.387755102040817,8.16326530612245,9.795918367346939
EOS101639,EIPA,blocker;allosteric modulator,Acid-sensing ion channel 1;Sodium/hydrogen exchanger 3;Alpha-2A adrenergic receptor;Opioid receptors; mu & delta;Paired box protein Pax-8;Urokinase-type plasminogen activator;Thyrotropin receptor;Thrombopoietin;Cytochrome P450 2D6;Sodium/hydrogen exchanger 5;Menin/Histone-lysine N-methyltransferase MLL;Sodium/hydrogen exchanger 1;Geminin;Peripheral myelin protein 22;Muscarinic acetylcholine receptor M1;Ferritin light chain;Sodium/hydrogen exchanger 2;Cytochrome P450 1A2;Polycystic kidney disease 2-like 1 protein,False,49,1.5779968765875552,0.8210344400250214,8.16326530612245,1.6326530612244898,30.74829931972789
EOS101620,NIRAPARIB,antagonist;inhibitor;antagonist;inhibitor;binding agent,"Poly [ADP-ribose] polymerase 1;Protein mono-ADP-ribosyltransferase PARP14;Protein mono-ADP-ribosyltransferase PARP10;Protein mono-ADP-ribosyltransferase PARP3;Poly [ADP-ribose] polymerase 2;Poly [ADP-ribose] polymerase tankyrase-2;Poly [ADP-ribose] polymerase tankyrase-1;Protein mono-ADP-ribosyltransferase PARP15;Protein mono-ADP-ribosyltransferase PARP4;Protein mono-ADP-ribosyltransferase PARP12;PARP 1, 2 and 3",False,208,3.4926759886071843,0.7521279436741499,70.95238095238095,69.65986394557822,20.272108843537413
EOS101618,RUCAPARIB,antagonist;antagonist;inhibitor;inhibitor,"Protein mono-ADP-ribosyltransferase PARP4;Protein mono-ADP-ribosyltransferase PARP14;Poly [ADP-ribose] polymerase tankyrase-2;Poly [ADP-ribose] polymerase 1;Cyclin-dependent kinase 1;Poly [ADP-ribose] polymerase 2;Protein mono-ADP-ribosyltransferase PARP3;Protein mono-ADP-ribosyltransferase PARP12;Protein mono-ADP-ribosyltransferase PARP10;Dual specificity tyrosine-phosphorylation-regulated kinase 1A;Poly [ADP-ribose] polymerase tankyrase-1;Protein mono-ADP-ribosyltransferase PARP15;Serine/threonine-protein kinase D2;Serine/threonine-protein kinase pim-1;PARP 1, 2 and 3",False,43,1.6645127830020874,1.7575631561110387,2.6530612244897958,5.3061224489795915,89.65986394557824
EOS100205,A 419259,,Proto-oncogene tyrosine-protein kinase LCK;Angiopoietin-1 receptor;Tyrosine-protein kinase Lyn;Vascular endothelial growth factor receptor 2;Tyrosine-protein kinase CSK;Proto-oncogene tyrosine-protein kinase Src;Tyrosine-protein kinase Blk;Receptor-type tyrosine-protein kinase FLT3;Tyrosine-protein kinase Fyn;Tyrosine-protein kinase HCK,False,312,6.265273728363366,0.9702803899540596,95.91836734693877,98.63945578231292,50.06802721088436
EOS100204,TGR5 RECEPTOR AGONIST,,Cytochrome P450 2C19;Cytochrome P450 3A4;G-protein coupled bile acid receptor 1,False,72,2.2192931919078953,0.9353077492223777,22.448979591836736,32.517006802721085,46.25850340136054
EOS100203,BELUMOSUDIL,inhibitor,Dual specificity tyrosine-phosphorylation-regulated kinase 1A;Casein kinase II subunit alpha;Tyrosine-protein kinase Blk;Dual specificity protein kinase CLK2;Rho-associated protein kinase 2;Serine/threonine-protein kinase 17A;Dual specificity protein kinase CLK4;Serine/threonine-protein kinase 3;Aurora kinase B;Rho-associated protein kinase 1;Rho-associated protein kinase,False,147,2.7324846264541347,0.8503828101012842,50.40816326530613,51.70068027210885,34.5578231292517
EOS100199,COT INHIBITOR-1,,Mitogen-activated protein kinase kinase kinase 8,False,182,3.7329017279999612,1.7400713256452605,60.952380952380956,75.64625850340137,89.1156462585034
EOS100198,RETASPIMYCIN,inhibitor,Heat shock protein HSP 90-alpha;Heat shock protein HSP90;Endoplasmin;Platelet-derived growth factor receptor alpha,True,281,4.058460076121138,2.529843681111483,90.61224489795919,81.49659863945578,97.68707482993197
EOS100192,YKL-06-061,,,False,283,4.9753351060883855,1.1462323019967033,91.08843537414965,91.29251700680273,65.3061224489796
EOS100191,LY2857785,,CDK8/Cyclin C;CDK9/cyclin T1;CDK7/Cyclin H/MNAT1,False,190,3.623853845350425,1.683574523382886,64.14965986394557,72.92517006802721,88.02721088435375
EOS100190,TALABOSTAT,inhibitor,Dipeptidyl peptidase 2;Dipeptidyl peptidase 4;Prolyl endopeptidase;Prolyl endopeptidase FAP;Dipeptidyl peptidase 9;Dipeptidyl peptidase 8,False,81,2.513060736740351,0.6552614325986802,27.27891156462585,46.25850340136054,7.482993197278912
EOS100185,UK-371804,,Urokinase-type plasminogen activator;Tissue-type plasminogen activator;Plasminogen,False,51,1.9365182545561133,0.7914290517004969,10.54421768707483,20.680272108843536,26.53061224489796
EOS100182,GRA EX-25,,Glucagon receptor;Adenylate cyclase;Glucagon-like peptide 1 receptor;Gastric inhibitory polypeptide receptor,False,72,2.3361884795536367,1.0495747710339232,22.448979591836736,38.50340136054422,57.55102040816327
EOS100175,F16,,"Menin/Histone-lysine N-methyltransferase MLL;Putative fructose-1,6-bisphosphate aldolase;Ubiquitin carboxyl-terminal hydrolase 2;Histone-lysine N-methyltransferase 2A;Nuclear receptor ROR-gamma;4'-phosphopantetheinyl transferase ffp;Prelamin-A/C;Microtubule-associated protein tau",True,267,6.114782868261698,2.5991361101931236,87.95918367346938,97.95918367346938,98.09523809523809
EOS100169,CYCLO (-RGDFK),,Integrin alpha-V/beta-6;integrin &alpha;V&beta;3;Integrin alpha-V/beta-5;integrin &alpha;5&beta;1,False,197,3.376768106846181,0.7169623859588755,66.59863945578232,66.39455782312925,15.646258503401361
EOS100280,RO8994,,E3 ubiquitin-protein ligase Mdm2,False,260,4.181685341097838,1.1089073013852115,86.25850340136054,83.26530612244898,62.585034013605444
EOS100278,(R)-GNE-140,,L-lactate dehydrogenase A chain;L-lactate dehydrogenase B chain;L-lactate dehydrogenase,False,66,2.055717235687926,0.5711456124697165,20.272108843537413,25.442176870748302,1.3605442176870748
EOS100277,SELPERCATINIB,inhibitor,Proto-oncogene tyrosine-protein kinase receptor Ret;Vascular endothelial growth factor receptor 1;Vascular endothelial growth factor receptor 3;Fibroblast growth factor receptor 1;Fibroblast growth factor receptor 2;Fibroblast growth factor receptor 3,False,88,2.6065788697327843,0.7856869850522573,30.34013605442177,48.435374149659864,25.71428571428571
EOS100271,MSC2530818,,Glycogen synthase kinase-3 alpha;CDK8/Cyclin C;Cyclin-dependent kinase 8;Sodium-dependent dopamine transporter,False,99,3.0219068866822325,0.8540022077025123,33.53741496598639,58.23129251700681,34.69387755102041
EOS100270,EMD534085,,Kinesin-like protein KIF11,False,313,5.889232765068056,0.936505020429931,96.19047619047619,97.00680272108843,46.394557823129254
EOS100251,IRAK INHIBITOR 1,,Interleukin-1 receptor-associated kinase 4,False,178,3.58070200722764,1.2807196654149575,59.38775510204082,72.24489795918367,75.10204081632654
EOS100241,PF-6260933,,Cytochrome P450 1A2;Mitogen-activated protein kinase kinase kinase kinase 4;TRAF2 and NCK-interacting protein kinase;Misshapen-like kinase 1;Potassium voltage-gated channel subfamily H member 2,False,88,2.1224614056700712,0.5872748530634428,30.34013605442177,28.70748299319728,2.312925170068027
EOS100234,ERIANIN,,Tubulin;Tubulin beta-2B chain,False,261,4.8812151614349135,1.1733246703815463,86.80272108843538,90.20408163265307,68.02721088435374
EOS100231,PRALSETINIB,inhibitor,Vascular endothelial growth factor receptor 2;Proto-oncogene tyrosine-protein kinase receptor Ret,False,141,2.6244933183364574,0.8954628328147154,48.91156462585034,48.97959183673469,41.08843537414966
EOS100224,CDK9-IN-2,,,False,341,6.231470268163995,1.7056413598504643,98.77551020408163,98.50340136054422,88.29931972789116
EOS101609,POZIOTINIB,inhibitor,Epidermal growth factor receptor;Receptor tyrosine-protein kinase erbB-4;Ephrin type-B receptor 4;Receptor-interacting serine/threonine-protein kinase 2;Proto-oncogene tyrosine-protein kinase receptor Ret;Receptor tyrosine-protein kinase erbB-2;Non-receptor tyrosine-protein kinase TNK1;Ephrin type-A receptor 4;Receptor-interacting serine/threonine-protein kinase 3;Tyrosine-protein kinase BTK;Ephrin type-B receptor 2;Hepatocyte growth factor receptor;Tyrosine-protein kinase Tec,False,274,5.2757919752252835,0.8612601889664055,88.843537414966,93.06122448979592,35.78231292517007
EOS101606,MOTESANIB,inhibitor,Receptor-type tyrosine-protein kinase FLT3;Macrophage colony-stimulating factor 1 receptor;Platelet-derived growth factor receptor alpha;Citron Rho-interacting kinase;RAF proto-oncogene serine/threonine-protein kinase;Tyrosine-protein kinase Fgr;Mitogen-activated protein kinase kinase kinase 7;Tyrosine-protein kinase JAK1;Mitogen-activated protein kinase kinase kinase kinase 1;Receptor-interacting serine/threonine-protein kinase 3;Serine/threonine-protein kinase B-raf;Fibroblast growth factor receptor 1;Serine/threonine-protein kinase 35;Tyrosine-protein kinase HCK;Epithelial discoidin domain-containing receptor 1;Mitogen-activated protein kinase kinase kinase 19;eIF-2-alpha kinase GCN2;STE20-like serine/threonine-protein kinase;Mitogen-activated protein kinase kinase kinase 3;Receptor-interacting serine/threonine-protein kinase 2;Mitogen-activated protein kinase kinase kinase 2;Platelet-derived growth factor receptor;Vascular endothelial growth factor receptor 3;Fibroblast growth factor receptor 4;Tyrosine-protein kinase FRK;Ephrin type-A receptor 6;Epidermal growth factor receptor;Vascular endothelial growth factor receptor 1;Serine/threonine-protein kinase TNNI3K;Proto-oncogene tyrosine-protein kinase LCK;Serine/threonine-protein kinase 10;Tyrosine-protein kinase ABL2;Mitogen-activated protein kinase kinase kinase kinase 4;Mast/stem cell growth factor receptor Kit;Aurora kinase C;Vascular endothelial growth factor receptor 2;Proto-oncogene tyrosine-protein kinase receptor Ret;Tyrosine-protein kinase Yes;Mitogen-activated protein kinase kinase kinase 20;Tyrosine-protein kinase ABL1;Eukaryotic peptide chain release factor GTP-binding subunit ERF3B;Platelet-derived growth factor receptor beta;Tyrosine-protein kinase Blk;Protein-tyrosine kinase 6;Tyrosine-protein kinase Lyn;Tyrosine-protein kinase Fyn;RET proto-oncogene,False,202,3.006517945462072,0.874243651105826,68.70748299319727,57.68707482993197,37.823129251700685
EOS101592,RN486,inhibitor,Tyrosine-protein kinase BTK;Tyrosine-protein kinase Tec;STE20-like serine/threonine-protein kinase,False,47,1.579116315964107,0.8868559801841228,6.394557823129252,1.7687074829931975,39.59183673469388
EOS101590,BI00645435,inhibitor,Serine/threonine-protein kinase D2;Dual specificity protein kinase CLK2;Platelet-derived growth factor receptor alpha;Serine/threonine-protein kinase D1;Dual specificity protein kinase CLK1;Leucine-rich repeat serine/threonine-protein kinase 2;Ribosomal protein S6 kinase alpha-3;Serine/threonine-protein kinase D3;Receptor-type tyrosine-protein kinase FLT3;Fibroblast growth factor receptor 2;Ribosomal protein S6 kinase alpha-2;Proto-oncogene tyrosine-protein kinase receptor Ret;Ribosomal protein S6 kinase alpha-6;NUAK family SNF1-like kinase 2;Serine/threonine-protein kinase 17A;Serine/threonine-protein kinase 17B,False,114,2.489242538459486,0.7957435709969242,41.08843537414966,45.30612244897959,27.2108843537415
EOS101579,CEP-28122,inhibitor,Ribosomal protein S6 kinase alpha-6;Protein-tyrosine kinase 6;Mitogen-activated protein kinase 8;Ribosomal protein S6 kinase alpha-2;Tyrosine-protein kinase Fes/Fps;Receptor-type tyrosine-protein kinase FLT3;Insulin receptor;Vascular endothelial growth factor receptor 3;NUAK family SNF1-like kinase 1;ALK tyrosine kinase receptor;Focal adhesion kinase 1;Mitogen-activated protein kinase kinase kinase kinase 2;Tyrosine-protein kinase Fer;Serine/threonine-protein kinase Chk2;Ribosomal protein S6 kinase alpha-1;Ribosomal protein S6 kinase alpha-3;Activated CDC42 kinase 1,False,196,3.522676724760927,0.6643117455204752,66.05442176870748,70.61224489795919,8.16326530612245
EOS101565,407899,inhibitor,Serine/threonine-protein kinase MRCK beta;cGMP-dependent protein kinase 1;Rho-associated protein kinase 2;Serine/threonine-protein kinase N2;Uncharacterized protein FLJ45252;AP2-associated protein kinase 1;Rho-associated protein kinase 1;Serine/threonine-protein kinase MRCK alpha;cAMP-dependent protein kinase catalytic subunit alpha;BMP-2-inducible protein kinase;Serine/threonine-protein kinase N1;Protein kinase C delta type;Rho-associated protein kinase,False,144,2.8488279197925435,0.8741579892548853,49.523809523809526,54.01360544217687,37.68707482993197
EOS101548,OTS964,inhibitor,Lymphokine-activated killer T-cell-originated protein kinase;Serine/threonine-protein kinase Nek1,True,237,4.597617716042539,2.671318962537707,81.22448979591836,88.43537414965986,98.91156462585035
EOS101540,SR-9009,agonist,Nuclear receptor subfamily 1 group D member 1;Oxysterols receptor LXR-alpha;Nuclear receptor subfamily 1 group D member 2,False,189,2.7922512688122905,1.164494202929141,63.6734693877551,53.197278911564624,66.66666666666666
EOS101539,ENCENICLINE,partial agonist,5-hydroxytryptamine receptor 3A;Neuronal acetylcholine receptor subunit alpha-7,False,44,1.6747040493248466,0.7289148579847394,3.4693877551020407,5.986394557823129,16.73469387755102
EOS101527,JNJ 63533054,agonist,Probable G-protein coupled receptor 139,False,45,1.645719292171219,0.6755362557032691,4.489795918367347,4.761904761904762,9.659863945578232
EOS100406,D-64131,,Thyrotropin receptor;Cytochrome P450 3A4;Tubulin beta-2B chain;Lethal factor;Cytochrome P450 2C9;Cytochrome P450 1A2;Menin/Histone-lysine N-methyltransferase MLL,False,274,5.085169353623023,1.2398827901315728,88.843537414966,91.83673469387756,72.38095238095238
